file	title	mood	recorder	description	date	active	quality	time	size	lat	long	location	RUNNING_TIME	NOISE_RATING
http://www.soundcities.com/global/mp3s/aarhus/aarhus_travel_3734.mp3	Bells at level crossing	travel	1	Bells at level crossing, recorded near the harbour in Aarhus.	2009-08-16	1	127	29	0.69	56.155099	10.213122	Aarhus	2.841372	1.299176
http://www.soundcities.com/global/mp3s/aarhus/aarhus_rythm_3735.mp3	Pedestrian crossing	rhythm	1	Signal sounds from pedestrian crossing. Recorded late at night.	2009-08-16	1	127	39	0.93	56.156946	10.211631	Aarhus	0.095752	11.386323
http://www.soundcities.com/global/mp3s/aarhus/aarhus_weather_3736.mp3	Rain on car roof	weather	1	Rain on car roof. Recorded outside the car.	2009-08-16	1	127	8	0.19	56.154998	10.211588	Aarhus	0.072735	5.706387
http://www.soundcities.com/global/mp3s/aarhus/aarhus_atmosphere_3737.mp3	Ship groaning	atmosphere	1	A ship groaning in the harbour.	2009-08-16	1	127	25	0.60	56.154406	10.213305	Aarhus	2.155208	16.220279
http://www.soundcities.com/global/mp3s/aarhus/aarhus_weather_3738.mp3	Water runs into sewer	weather	1	Rain water running into sewer.	2009-08-16	1	127	10	0.23	56.15599	10.209507	Aarhus	0.745442	4.781775
http://www.soundcities.com/global/mp3s/aarhus/aarhus_traffic_3739.mp3	Traffic	traffic	1	Common traffic.	2009-08-16	1	127	54	0.86	56.15593	10.208316	Aarhus	2.055521	48.222365
http://www.soundcities.com/global/mp3s/aarhus/aarhus_travel_3800.mp3		travel	1	Ambience at the central train station.	2009-12-13	1	127	21	0.68	56.150247	10.204754	Aarhus	1.698097	10.34714
http://www.soundcities.com/global/mp3s/aarhus/aarhus_ambient_5123.mp3		ambient	367	test	2015-10-26	1	61	34	0.25	56.156258	10.216544	Aarhus	0.787086	18.889705
http://www.soundcities.com/global/mp3s/adas/adas_atmosphere_5348.mp3		atmosphere	97	Asd	2016-09-01	1	320	33	1.33	37.278544	49.589005	Adas	0.691942	25.828965
http://www.soundcities.com/global/mp3s/adas/adas_voices_5349.mp3		voices	97	Wed	2016-09-01	1	320	33	1.33	37.2786	49.588933	Adas	3.046146	6.757751
http://www.soundcities.com/global/mp3s/albany,newyork/albany,newyork_music_4025.mp3		music	136	A couple of hobos singing at the laundromat recorded on cell phone	2011-02-04	1	64	171	1.37	42.652836	-73.768011	Albany	12.218574	45.091559
http://www.soundcities.com/global/mp3s/albany,newyork/albany,newyork_weather_4031.mp3		weather	136	Summer Thunder Storm 2010	2011-02-10	1	160	217	4.33	42.649506	-73.767346	Albany	0.300598	35.111551
http://www.soundcities.com/global/mp3s/albany,newyork/albany,newyork_people_4032.mp3		people	136	The Truth Will Set You Free	2011-02-10	1	80	27	0.27	42.650149	-73.76667	Albany	2.534198	7.759367
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4228.mp3		ambient	252	in the bank	2013-03-31	1	320	15	0.59	57.424356	27.049327	Aluksne	1.165906	10.806527
http://www.soundcities.com/global/mp3s/aluksne/aluksne_birds_4229.mp3		birds	252	little birds singing	2013-03-31	1	320	14	0.56	57.424899	27.049434	Aluksne	0.210352	13.640599
http://www.soundcities.com/global/mp3s/aluksne/aluksne_rythm_4230.mp3		rhythm	252	someone cleaning the water from the sidewalks 	2013-03-31	1	320	3	0.12	57.427672	27.023063	Aluksne	0.210949	2.833057
http://www.soundcities.com/global/mp3s/aluksne/aluksne_people_4231.mp3		people	252	in the waiting room of the bus station	2013-03-31	1	320	13	0.52	57.423357	27.050915	Aluksne	0.138726	2.567568
http://www.soundcities.com/global/mp3s/aluksne/aluksne_traffic_4232.mp3		traffic	252	a car going its way	2013-03-31	1	320	6	0.24	57.423062	27.044413	Aluksne	0.498739	2.749597
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4233.mp3		ambient	252	in a casino	2013-03-31	1	320	13	0.54	57.425615	27.021475	Aluksne	0.085445	0.829234
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4234.mp3		ambient	252	in a coffee	2013-03-31	1	320	14	0.54	57.423721	27.050507	Aluksne	1.141552	12.533516
http://www.soundcities.com/global/mp3s/aluksne/aluksne_people_4235.mp3		people	252	footsteps in the snow	2013-03-31	1	320	9	0.35	57.420786	27.050947	Aluksne	0.330814	8.659544
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4236.mp3		ambient	252	a door bell welcoming the customers to the shop	2013-03-31	1	320	5	0.20	57.421473	27.049917	Aluksne	0.258824	0.475538
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4237.mp3		ambient	252	a restaurant which sells ready latvian food	2013-03-31	1	320	17	0.66	57.428226	27.022719	Aluksne	0.178554	6.201579
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4238.mp3		ambient	252	kitchen of gustins	2013-03-31	1	320	13	0.51	57.428145	27.022526	Aluksne	0.081869	11.158221
http://www.soundcities.com/global/mp3s/aluksne/aluksne_people_4239.mp3		people	252	shovel in the snow	2013-03-31	1	320	6	0.24	57.428746	27.024286	Aluksne	0.341262	1.838571
http://www.soundcities.com/global/mp3s/aluksne/aluksne_people_4240.mp3		people	252	in a supermarket	2013-03-31	1	320	13	0.51	57.423813	27.050942	Aluksne	0.665708	4.150685
http://www.soundcities.com/global/mp3s/aluksne/aluksne_mechanical_4241.mp3		mechanical	252	a tractor carrying snow	2013-03-31	1	320	12	0.48	57.423322	27.051666	Aluksne	0.392927	8.286617
http://www.soundcities.com/global/mp3s/aluksne/aluksne_voices_4296.mp3		voices	252	Aluksne Art school	2013-10-13	1	128	15	0.24	57.425806	27.052234	Aluksne	1.084351	11.539445
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4297.mp3		ambient	252	aluksne music school	2013-10-13	1	128	12	0.19	57.416332	27.04452	Aluksne	0.506981	8.865016
http://www.soundcities.com/global/mp3s/aluksne/aluksne_mechanical_4298.mp3		mechanical	252	building electrical supply	2013-10-13	1	128	21	0.33	57.421173	27.040776	Aluksne	0.92427	10.454819
http://www.soundcities.com/global/mp3s/aluksne/aluksne_weather_4299.mp3		weather	252	car on water	2013-10-13	1	128	6	0.09	57.42528	27.040401	Aluksne	0.171029	4.518814
http://www.soundcities.com/global/mp3s/aluksne/aluksne_ambient_4300.mp3		ambient	252	car repair shop	2013-10-13	1	128	41	0.66	57.423969	27.047986	Aluksne	2.136151	19.458381
http://www.soundcities.com/global/mp3s/aluksne/aluksne_people_4301.mp3		people	252	children playing	2013-10-13	1	128	20	0.32	57.422149	27.054434	Aluksne	1.46812	2.160875
http://www.soundcities.com/global/mp3s/aluksne/aluksne_birds_4302.mp3		birds	252	ducks in the lake	2013-10-13	1	128	38	0.61	57.421595	27.05512	Aluksne	3.284726	0.872108
http://www.soundcities.com/global/mp3s/aluksne/aluksne_people_4303.mp3		people	252	high school ģimnāzija	2013-10-13	1	128	22	0.36	57.423293	27.038791	Aluksne	1.668359	18.857566
http://www.soundcities.com/global/mp3s/aluksne/aluksne_noisy_4304.mp3		noisy	252	narrow gauge train bānītis	2013-10-13	1	128	22	0.36	57.411923	27.045743	Aluksne	1.915603	6.156989
http://www.soundcities.com/global/mp3s/aluksne/aluksne_noisy_4305.mp3		noisy	252	mower	2013-10-13	1	128	15	0.24	57.419694	27.050014	Aluksne	0.436762	7.283997
http://www.soundcities.com/global/mp3s/aluksne/aluksne_rythm_4306.mp3		rhythm	252	under the island bridge	2013-10-13	1	128	33	0.53	57.426421	27.054976	Aluksne	2.136407	18.772385
http://www.soundcities.com/global/mp3s/aluksne/aluksne_rythm_4307.mp3		rhythm	252	water fountains	2013-10-13	1	128	10	0.15	57.421751	27.054294	Aluksne	0.486523	1.676823
http://www.soundcities.com/global/mp3s/aluksne/aluksne_rythm_4308.mp3		rhythm	252	water in the lake	2013-10-13	1	128	25	0.41	57.428584	27.058232	Aluksne	0.570726	18.847564
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_beat_2180.mp3	Amsterdam	beat	9	Percussionists in street playing quickly	2004-06-21	1	64	5	0.04	52.372874	4.890718	Amsterdam	0.404458	3.180749
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_ambient_956.mp3	Amsterdam	ambient	9	noise background pulsing	2004-06-18	1	64	2	0.01	52.367424	4.886255	Amsterdam	0.127825	1.094192
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_beat_955.mp3	Amsterdam	beat	9	percussion with deep sound and some noise	2004-06-18	1	64	3	0.02	52.375704	4.890289	Amsterdam	0.056825	2.10245
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_industrial_949.mp3	Amsterdam	industrial	9	cool screech	2004-06-18	1	64	16	0.13	52.370307	4.889946	Amsterdam	1.227973	10.032778
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_traffic_944.mp3	Amsterdam	traffic	9	tram bells	2004-06-18	1	64	11	0.09	52.373893	4.890772	Amsterdam	0.075464	6.21343
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_voices_935.mp3	Amsterdam	voices	9	excuse me	2004-06-18	1	64	2	0.01	52.368063	4.887081	Amsterdam	0.121098	1.617134
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_people_933.mp3	Amsterdam	people	9	walking along canal	2004-06-18	1	64	3	0.02	52.368839	4.905567	Amsterdam	0.192085	0.404715
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2182.mp3	Amsterdam	atmosphere	9	mild hiss with ambience	2004-06-21	1	64	2	0.01	52.371011	4.890633	Amsterdam	0.09511	1.902898
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_rythm_917.mp3	Amsterdam	rhythm	9	beat	2004-06-18	1	64	3	0.02	52.371355	4.896469	Amsterdam	0.101137	2.624274
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_churches_916.mp3	Amsterdam	churches	9	bells	2004-06-18	1	64	5	0.03	52.373032	4.889259	Amsterdam	0.324909	0.61283
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_churches_915.mp3	Amsterdam	churches	9	bells more	2004-06-18	1	64	8	0.06	52.375435	4.888868	Amsterdam	0.465378	3.392686
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_churches_914.mp3	Amsterdam	churches	9	nice bells slow	2004-06-18	1	64	15	0.12	52.375704	4.885311	Amsterdam	0.087165	3.850739
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_908.mp3	Amsterdam	atmosphere	9	hum	2004-06-18	1	64	3	0.02	52.378953	4.903078	Amsterdam	0.225521	1.513023
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_music_905.mp3	Amsterdam	music	9	fast drummer	2004-06-18	1	64	5	0.04	52.369678	4.892435	Amsterdam	0.336719	1.818369
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_noisy_903.mp3	Amsterdam	noisy	9	baby mute	2004-06-18	1	64	4	0.03	52.367221	4.886207	Amsterdam	0.237432	0.094483
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_901.mp3	Amsterdam	atmosphere	9	back noise	2004-06-18	1	64	6	0.05	52.372036	4.888659	Amsterdam	0.162901	2.735989
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_ambient_900.mp3	Amsterdam	ambient	9	backbell	2004-06-18	1	64	2	0.01	52.368649	4.889871	Amsterdam	0.056944	0.997323
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_industrial_897.mp3	Amsterdam	industrial	9	background hums	2004-06-18	1	64	4	0.03	52.372272	4.892022	Amsterdam	0.177735	0.598131
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_rythm_2179.mp3	Amsterdam	rhythm	9	percussion in street	2004-06-21	1	64	1	0.01	52.37125	4.887714	Amsterdam	0.047438	0.271809
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_rythm_2181.mp3	Amsterdam	rhythm	9	complex drumming on tins	2004-06-21	1	64	79	0.63	52.37125	4.895611	Amsterdam	2.898168	41.07135
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2183.mp3	Amsterdam	atmosphere	9	backgound noise 	2004-06-21	1	64	6	0.05	52.363703	4.894667	Amsterdam	0.312355	2.936699
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_rythm_2184.mp3	Amsterdam	rhythm	9	back clops	2004-06-21	1	64	2	0.02	52.367215	4.893894	Amsterdam	0.003278	0.843525
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_industrial_2185.mp3	Amsterdam	industrial	9	background atmospheric	2004-06-21	1	64	2	0.02	52.371984	4.885569	Amsterdam	0.109014	1.011526
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2187.mp3	Amsterdam	atmosphere	9	nice note from train	2004-06-21	1	64	2	0.01	52.367817	4.889399	Amsterdam	0.021084	0.158698
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_noisy_2188.mp3	Amsterdam	noisy	9	noisey traffic	2004-06-21	1	64	1	0.01	52.371198	4.894753	Amsterdam	0.059999	0.828612
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_noisy_2189.mp3	Amsterdam	noisy	9	squeaky train	2004-06-21	1	64	2	0.02	52.374715	4.891872	Amsterdam	0.169665	1.567512
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_travel_2190.mp3	Amsterdam	travel	9	walking in street	2004-06-21	1	64	3	0.02	52.366881	4.902037	Amsterdam	0.112311	1.887452
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_beat_2192.mp3	beat Amsterdam	beat	9	beat	2004-06-21	1	64	2	0.01	52.37277	4.892092	Amsterdam	0.165468	0.462089
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_beat_2193.mp3	beat Amsterdam	beat	9	beat2	2004-06-21	1	64	3	0.02	52.37277	4.891963	Amsterdam	0.06546	2.990863
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_ambient_2195.mp3	Amsterdam	ambient	9	bells nice tone	2004-06-21	1	64	5	0.03	52.368577	4.900589	Amsterdam	0.361068	3.880714
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_churches_2196.mp3	Amsterdam	churches	9	bells on sunday	2004-06-21	1	64	8	0.06	52.373032	4.891148	Amsterdam	0.727234	7.159195
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2197.mp3	Amsterdam	atmosphere	9	bells subdued 	2004-06-21	1	64	15	0.12	52.369992	4.895868	Amsterdam	1.332968	8.977994
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_rythm_2199.mp3	Amsterdam	rhythm	9	mad drummer	2004-06-21	1	64	79	0.63	52.368872	4.882248	Amsterdam	0.416394	1.44733
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_people_2200.mp3	Amsterdam	people	9	guitar player	2004-06-21	1	64	3	0.02	52.370673	4.88368	Amsterdam	0.163662	0.403604
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2201.mp3	Amsterdam	atmosphere	9	guitar player	2004-06-21	1	64	4	0.03	52.364804	4.889088	Amsterdam	0.377703	0.001528
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_people_2202.mp3	Amsterdam	people	9	guitar player	2004-06-21	1	64	4	0.03	52.365764	4.883718	Amsterdam	0.088113	0.21861
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_birds_2203.mp3	Amsterdam	birds	9	humming background	2004-06-21	1	64	3	0.02	52.371407	4.885826	Amsterdam	0.101372	0.306862
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2204.mp3	Amsterdam	atmosphere	9	click from tram	2004-06-21	1	64	3	0.02	52.37181	4.890799	Amsterdam	0.08666	0.371027
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_noisy_2210.mp3	Amsterdam	noisy	9	street noise	2004-06-21	1	64	3	0.02	52.372508	4.892349	Amsterdam	0.083186	1.950983
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_music_2212.mp3	Amsterdam	music	9	guitar	2004-06-21	1	64	3	0.02	52.369154	4.893122	Amsterdam	0.237973	0.422389
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_atmosphere_2213.mp3	Amsterdam	atmosphere	9	tram screeches	2004-06-21	1	64	18	0.14	52.377066	4.89192	Amsterdam	1.788776	15.73368
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_industrial_2214.mp3	Amsterdam	industrial	9	tram srceech	2004-06-21	1	64	16	0.13	52.370778	4.888744	Amsterdam	1.098623	8.976866
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_traffic_2215.mp3	traffic Amsterdam	traffic	9	traffic	2004-06-21	1	64	1	0.01	52.374604	4.893894	Amsterdam	0.01931	0.197716
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_noisy_2216.mp3	Amsterdam	noisy	9	train	2004-06-21	1	64	2	0.02	52.376438	4.887886	Amsterdam	0.172348	1.576979
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_travel_2217.mp3	Amsterdam	travel	9	train nice and deep	2004-06-21	1	64	5	0.04	52.375779	4.896378	Amsterdam	0.427111	1.307804
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_travel_2218.mp3	Amsterdam	travel	9	tram	2004-06-21	1	64	2	0.01	52.374237	4.886255	Amsterdam	0.042996	1.752733
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_travel_2219.mp3	Amsterdam	travel	9	tram2	2004-06-21	1	64	11	0.09	52.370359	4.886341	Amsterdam	0.520984	10.771319
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_travel_2220.mp3	Amsterdam	travel	9	tram 	2004-06-21	1	64	10	0.08	52.371722	4.898357	Amsterdam	0.157579	9.320723
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_mechanical_2221.mp3	Amsterdam	mechanical	9	tram pulse	2004-06-21	1	64	2	0.01	52.373713	4.888573	Amsterdam	0.038341	0.573423
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_travel_2222.mp3	Amsterdam	travel	9	trambells	2004-06-21	1	64	2	0.01	52.37333	4.893621	Amsterdam	0.114047	1.627808
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_mechanical_2223.mp3	Amsterdam	mechanical	9	tram loud	2004-06-21	1	64	2	0.01	52.374207	4.891298	Amsterdam	0.003362	0.087722
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_traffic_2224.mp3	Amsterdam	traffic	9	tram srceeching	2004-06-21	1	64	1	0.01	52.375966	4.892092	Amsterdam	0.025123	0.890185
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_noisy_2225.mp3	Amsterdam	noisy	9	trams screech high pitch	2004-06-21	1	64	2	0.01	52.373539	4.893862	Amsterdam	0.190117	0.707767
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_music_2226.mp3	Amsterdam	music	9	tune	2004-06-21	1	64	2	0.01	52.372193	4.894495	Amsterdam	0.052691	0.558178
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_voices_2227.mp3	Amsterdam	voices	9	voice in street	2004-06-21	1	64	2	0.01	52.371093	4.899044	Amsterdam	0.133576	1.068029
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_people_2228.mp3	Amsterdam	people	9	voices	2004-06-21	1	64	3	0.02	52.369206	4.895267	Amsterdam	0.148368	2.104766
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_traffic_2230.mp3	Amsterdam	traffic	9	traffic	2004-06-21	1	64	2	0.01	52.370883	4.893808	Amsterdam	0.049935	1.333577
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_voices_3722.mp3	Belgians laughing	voices	8	men laughing at train station	2008-03-10	1	105	21	0.27	52.378429	4.901018	Amsterdam	0.437416	7.013758
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_voices_3724.mp3	amsterdam centraal station	voices	8	ambient sounds in central station: voices, conversations, announcements	2004-03-10	1	98	61	0.74	52.379215	4.900331	Amsterdam	0.809405	9.12381
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_ambient_4006.mp3		ambient	109	Wim Mertens? piano	2010-12-02	1	192	64	1.53	52.375573	4.907842	Amsterdam	0.841698	25.571678
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_traffic_4044.mp3		traffic	9	noisy  	2011-06-04	1	64	5	0.03	52.371669	4.881706	Amsterdam	0.042703	3.206758
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_industrial_4165.mp3		industrial	205	SoundMarks WGB	2012-01-01	1	160	138	2.76	52.386837	4.868917	Amsterdam	1.694272	20.059627
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_ambient_5239.mp3		ambient	408	Canal water	2016-02-08	1	256	38	1.20	52.382231	4.885075	Amsterdam	1.391443	18.572316
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_birds_5237.mp3		birds	408	Pigeons Amsterdam	2016-02-08	1	256	15	0.47	52.373972	4.892519	Amsterdam	0.949065	5.471606
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_birds_5238.mp3		birds	408	Pigeons	2016-02-08	1	256	15	0.47	52.373946	4.879838	Amsterdam	0.65341	13.168382
http://www.soundcities.com/global/mp3s/amsterdam/amsterdam_2_b_categorised_5347.mp3		2_B_categorised	223	Asd	2016-09-01	1	320	33	1.33	52.373894	4.891426	Amsterdam	0.02086	27.677472
http://www.soundcities.com/global/mp3s/arras/arras_people_5224.mp3		people	395	Foule	2015-11-19	1	320	4	0.15	50.290741	2.777827	Arras	0.358992	3.535163
http://www.soundcities.com/global/mp3s/atlanta/atlanta_birds_4899.mp3		birds	380	Short field recording of birds and the water at South Fork Peachtree Creek, Zonolite Park.	2015-10-15	1	256	32	1.03	33.805437	-84.345961	Atlanta	2.584681	11.491722
http://www.soundcities.com/global/mp3s/baltimore/baltimore_birds_4816.mp3		birds	358	Bird chatter near UMBC library.cloudy, humid Monday.	2015-09-28	1	109	97	1.31	39.256102	-76.711809	Baltimore	0.857849	58.418846
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4817.mp3		ambient	358	Rainy day outside of math and psych building. 	2015-10-05	1	110	35	0.48	39.255633	-76.711868	Baltimore	2.945669	1.027418
http://www.soundcities.com/global/mp3s/baltimore/baltimore_noisy_4818.mp3		noisy	377	Crickets by construction office	2015-10-07	1	128	8	0.12	39.255888	-76.714679	Baltimore	0.031372	6.264537
http://www.soundcities.com/global/mp3s/baltimore/baltimore_noisy_4819.mp3		noisy	377	Basketball	2015-10-07	1	128	11	0.18	39.254102	-76.711777	Baltimore	1.017673	6.683248
http://www.soundcities.com/global/mp3s/baltimore/baltimore_noisy_4820.mp3		noisy	377	Yellow and black penents	2015-10-07	1	128	14	0.22	39.254913	-76.711626	Baltimore	0.472447	8.082652
http://www.soundcities.com/global/mp3s/baltimore/baltimore_mechanical_4821.mp3		mechanical	377	Small airplane overhead, sunny day. 	2015-10-07	1	128	11	0.17	39.252552	-76.712452	Baltimore	0.287145	10.488188
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4822.mp3		ambient	374	Room 240 CompSci TA Hours 	2015-10-07	1	64	29	0.22	39.254214	-76.714113	Baltimore	2.097957	15.782411
http://www.soundcities.com/global/mp3s/baltimore/baltimore_noisy_4823.mp3		noisy	373	Starbucks early in the morning. 	2015-10-08	1	128	11	0.17	39.254226	-76.713182	Baltimore	0.320334	1.799848
http://www.soundcities.com/global/mp3s/baltimore/baltimore_mechanical_4824.mp3		mechanical	373	Traffic around campus	2015-10-08	1	128	16	0.24	39.25375	-76.706772	Baltimore	1.539921	12.960306
http://www.soundcities.com/global/mp3s/baltimore/baltimore_people_4825.mp3		people	373	Keys jingling and footsteps on campus. 	2015-10-08	1	128	10	0.16	39.254626	-76.712238	Baltimore	0.662826	8.795827
http://www.soundcities.com/global/mp3s/baltimore/baltimore_noisy_4826.mp3		noisy	373	Someone filling up their coffee cup at Pura Vida Cafe. 	2015-10-08	1	128	19	0.30	39.256661	-76.711648	Baltimore	0.004657	11.223059
http://www.soundcities.com/global/mp3s/baltimore/baltimore_mechanical_4827.mp3		mechanical	373	Sounds of the elevators in the Performing Arts Humanities building. 	2015-10-08	1	128	97	1.55	39.255166	-76.715274	Baltimore	7.850524	38.200155
http://www.soundcities.com/global/mp3s/baltimore/baltimore_people_4828.mp3		people	373	Keyboard and mouse clicking in the library. 	2015-10-08	1	128	38	0.60	39.256728	-76.711916	Baltimore	2.649886	15.06208
http://www.soundcities.com/global/mp3s/baltimore/baltimore_industrial_4829.mp3		industrial	373	Construction truck in reverse near the library.	2015-10-08	1	128	12	0.18	39.255797	-76.710779	Baltimore	1.084075	10.009668
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4830.mp3		ambient	373	Airplane overhead with birds chirping.	2015-10-08	1	128	32	0.51	39.255265	-76.711058	Baltimore	2.439592	16.933039
http://www.soundcities.com/global/mp3s/baltimore/baltimore_mechanical_4831.mp3		mechanical	373	Bus stopping and going at the bus stop by the stadium lot. 	2015-10-08	1	128	15	0.23	39.254327	-76.705532	Baltimore	0.515885	4.153546
http://www.soundcities.com/global/mp3s/baltimore/baltimore_noisy_4832.mp3		noisy	373	Crowded Chick Starbucks in the afternoon. 	2015-10-08	1	128	26	0.40	39.254077	-76.713407	Baltimore	2.426013	22.17142
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4833.mp3		ambient	370	Sherman Quad Side Alley Sunny	2015-10-09	1	192	36	0.85	39.253224	-76.713264	Baltimore	2.789154	10.569686
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4834.mp3		ambient	370	Talking, Banging,	2015-10-09	1	192	36	0.86	39.254491	-76.709796	Baltimore	3.047622	19.545987
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4835.mp3		ambient	370	Distant Talking, Crickets, Sunny	2015-10-09	1	192	41	0.99	39.254607	-76.711515	Baltimore	1.562315	36.288497
http://www.soundcities.com/global/mp3s/baltimore/baltimore_voices_4836.mp3		voices	376	A five minute walk from the Engineering building to the Albin O Kun Library Monday 	2015-10-09	1	192	71	1.71	39.254609	-76.713558	Baltimore	6.13738	33.147097
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4837.mp3		ambient	370	Talking, Air Ventilation, 	2015-10-09	1	192	37	0.87	39.254706	-76.713392	Baltimore	2.717135	5.422305
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4838.mp3		ambient	370	Footsteps, Birds, Air Vent, Talking, 	2015-10-09	1	192	41	0.97	39.255104	-76.712521	Baltimore	3.245515	38.704538
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4839.mp3		ambient	370	Talking, Zipping, Moving, 	2015-10-09	1	192	32	0.76	39.254046	-76.713078	Baltimore	2.768277	17.485287
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4840.mp3		ambient	370	Machinery Droning, Walking, Moving,	2015-10-09	1	192	41	0.97	39.253283	-76.712626	Baltimore	1.604388	13.183429
http://www.soundcities.com/global/mp3s/baltimore/baltimore_boredom_4841.mp3		boredom	376	 Walking the halls to get to my next class	2015-10-09	1	192	71	1.71	39.253579	-76.712538	Baltimore	6.664387	26.833
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4842.mp3		ambient	370	Various Chattering, Moving, Banging, 	2015-10-09	1	192	36	0.86	39.256875	-76.711425	Baltimore	1.357093	23.383044
http://www.soundcities.com/global/mp3s/baltimore/baltimore_ambient_4843.mp3		ambient	370	Wind, Yelling, Door Slamming, Footsteps, 	2015-10-09	1	192	36	0.85	39.256161	-76.711333	Baltimore	1.229285	35.103016
